Date,Season,Actual,Predicted,HomeProb,DrawProb,AwayProb,HomeOdds,DrawOdds,AwayOdds,Bet_Outcome,Bet_Odds,Won,PnL
2008-11-08,2008,H,D,0.10976737,0.70842016,0.18181247,3.25,3.25,2.3,D,3.25,False,-100.0
2008-11-08,2008,A,H,0.5898588,0.35393775,0.056203503,2.25,3.25,3.4,H,2.25,False,-100.0
2008-11-08,2008,A,H,0.7849372,0.13448796,0.08057484,2.38,3.3,3.0,H,2.38,False,-100.0
2008-11-08,2008,D,H,0.8951879,0.044402625,0.06040948,1.8,3.4,5.0,H,1.8,False,-100.0
2008-11-08,2008,A,H,0.69437253,0.17674235,0.12888514,2.6,3.25,2.8,H,2.6,False,-100.0
2008-11-09,2008,A,H,0.9458451,0.045973107,0.008181791,1.7,3.8,5.0,H,1.7,False,-100.0
2008-11-09,2008,A,H,0.49717864,0.10919287,0.39362848,8.0,4.33,1.44,H,8.0,False,-100.0
2008-11-09,2008,H,H,0.69302,0.06063944,0.24634059,2.38,3.25,3.1,H,2.38,True,138.0
2008-11-09,2008,A,H,0.45899147,0.34541252,0.19559601,2.25,3.3,3.3,H,2.25,False,-100.0
2008-11-15,2008,D,H,0.7597057,0.16202877,0.078265496,2.5,3.25,2.88,H,2.5,False,-100.0
2008-11-15,2008,H,D,0.07584671,0.7131762,0.21097709,3.3,3.3,2.25,D,3.3,False,-100.0
2008-11-15,2008,A,H,0.8684825,0.114448294,0.017069193,1.5,4.0,7.0,H,1.5,False,-100.0
2008-11-15,2008,A,H,0.6664324,0.07049987,0.26306775,2.0,3.4,3.8,H,2.0,False,-100.0
2008-11-15,2008,D,H,0.57008284,0.2697919,0.16012529,2.1,3.3,3.6,H,2.1,False,-100.0
2008-11-15,2008,H,H,0.97502047,0.022210142,0.002769424,1.14,7.5,23.0,H,1.14,True,13.99999999999999
2008-11-15,2008,A,A,0.042266816,0.013575572,0.9441576,12.0,5.0,1.3,A,1.3,True,30.000000000000004
2008-11-15,2008,A,A,0.27040705,0.30222985,0.42736307,6.0,3.75,1.62,A,1.62,True,62.000000000000014
2008-11-16,2008,D,D,0.17786713,0.52604324,0.29608965,2.88,3.25,2.5,D,3.25,True,225.0
2008-11-16,2008,D,H,0.77923584,0.12302026,0.09774392,1.83,3.5,4.5,H,1.83,False,-100.0
2008-11-22,2008,D,A,0.11904741,0.40137768,0.4795749,5.0,3.6,1.73,A,1.73,False,-100.0
2008-11-22,2008,A,D,0.41663638,0.51647156,0.066892065,1.91,3.4,4.33,D,3.4,False,-100.0
2008-11-22,2008,H,A,0.042478845,0.3488618,0.6086594,3.25,3.4,2.2,A,2.2,False,-100.0
2008-11-22,2008,D,H,0.98538035,0.011193985,0.0034256533,1.2,6.0,19.0,H,1.2,False,-100.0
2008-11-22,2008,D,D,0.12479259,0.6216299,0.25357756,1.8,3.6,4.5,D,3.6,True,260.0
2008-11-22,2008,H,H,0.5884078,0.22230116,0.189291,2.2,3.3,3.4,H,2.2,True,120.00000000000001
2008-11-22,2008,D,H,0.6541166,0.331037,0.014846392,1.25,5.5,15.0,H,1.25,False,-100.0
2008-11-23,2008,A,H,0.7181083,0.12150703,0.1603847,2.1,3.4,3.5,H,2.1,False,-100.0
2008-11-23,2008,H,H,0.8061196,0.17001949,0.023860913,1.73,3.75,4.75,H,1.73,True,73.0
2008-11-24,2008,H,A,0.27567935,0.24707589,0.4772448,2.5,3.3,2.88,A,2.88,False,-100.0
2008-11-29,2008,A,A,0.35963693,0.18661717,0.45374593,2.25,3.3,3.3,A,3.3,True,229.99999999999997
2008-11-29,2008,D,A,0.23702991,0.19074208,0.572228,2.4,3.4,2.88,A,2.88,False,-100.0
2008-11-29,2008,H,D,0.20670877,0.4760183,0.31727296,1.73,3.6,5.0,D,3.6,False,-100.0
2008-11-29,2008,D,H,0.5174611,0.42910865,0.053430244,1.57,3.8,6.5,H,1.57,False,-100.0
